class,image_path,native_loss,signed_loss,loss_delta,native_pAP,signed_pAP,pAP_delta
candle,candle/Data/Images/Anomaly/014.JPG,1.0126745700836182,0.8509376645088196,-0.16173690557479858,0.48487474232028555,0.4850996495183957,0.00022490719811013582
candle,candle/Data/Images/Anomaly/015.JPG,1.009850025177002,1.0064537525177002,-0.003396272659301758,0.6550931678273219,0.6592604735451976,0.004167305717875713
candle,candle/Data/Images/Anomaly/016.JPG,1.0028493404388428,0.9995574951171875,-0.0032918453216552734,0.5828898917859073,0.5828533945033951,-3.649728251220452e-05
candle,candle/Data/Images/Anomaly/017.JPG,1.0133651494979858,0.9131096601486206,-0.10025548934936523,0.5123315732896958,0.512305443176818,-2.613011287777578e-05
candle,candle/Data/Images/Anomaly/018.JPG,1.0142078399658203,0.810877799987793,-0.20333003997802734,0.8690811410397339,0.869174126627846,9.298558811210444e-05
candle,candle/Data/Images/Anomaly/019.JPG,1.0200201272964478,1.0075212717056274,-0.012498855590820312,0.7891607242154979,0.8059808845897131,0.016820160374215187
candle,candle/Data/Images/Anomaly/020.JPG,0.9893421530723572,0.9830049276351929,-0.006337225437164307,0.23842144953329333,0.24117583777693183,0.0027543882436384948
candle,candle/Data/Images/Anomaly/021.JPG,1.016245722770691,0.9951281547546387,-0.021117568016052246,0.791410360849735,0.7914842336970735,7.387284733850752e-05
candle,candle/Data/Images/Anomaly/022.JPG,1.0104384422302246,0.9913608431816101,-0.019077599048614502,0.5482186259029261,0.5506238642832803,0.0024052383803541133
candle,candle/Data/Images/Anomaly/023.JPG,1.0009740591049194,0.5653662085533142,-0.4356078505516052,0.5690777418616365,0.5690932538335365,1.5511971899972998e-05
candle,candle/Data/Images/Anomaly/024.JPG,1.007163405418396,0.9272371530532837,-0.0799262523651123,0.828099840403493,0.8284752127618158,0.0003753723583227453
candle,candle/Data/Images/Anomaly/025.JPG,0.9983232617378235,0.6190744638442993,-0.37924879789352417,0.6923327896601872,0.6923695298509354,3.6740190748174584e-05
candle,candle/Data/Images/Anomaly/026.JPG,0.9883309006690979,0.439306378364563,-0.5490245223045349,0.7765109565632998,0.7767965321201874,0.00028557555688757397
candle,candle/Data/Images/Anomaly/027.JPG,0.9997200965881348,0.9365113377571106,-0.06320875883102417,0.09168228880277585,0.09296135651961995,0.0012790677168441067
candle,candle/Data/Images/Anomaly/028.JPG,0.9964694976806641,0.77497798204422,-0.2214915156364441,0.37961499255434317,0.3798686178095177,0.0002536252551745277
candle,candle/Data/Images/Anomaly/029.JPG,1.009360671043396,0.9921461343765259,-0.017214536666870117,0.06568843592111037,0.07311638160148981,0.007427945680379439
candle,candle/Data/Images/Anomaly/030.JPG,0.9713449478149414,0.5965226292610168,-0.37482231855392456,0.37292711112226706,0.3756031740763806,0.002676062954113545
candle,candle/Data/Images/Anomaly/031.JPG,1.0152181386947632,1.0133614540100098,-0.001856684684753418,0.12313197647353276,0.3429252763127506,0.21979329983921786
candle,candle/Data/Images/Anomaly/032.JPG,1.0007569789886475,0.9988017678260803,-0.0019552111625671387,0.013618359849238645,0.11838960658370487,0.10477124673446622
candle,candle/Data/Images/Anomaly/033.JPG,1.0157711505889893,1.0156121253967285,-0.0001590251922607422,0.025482870910848214,0.3749835849014896,0.34950071399064137
candle,candle/Data/Images/Anomaly/034.JPG,1.0259923934936523,1.0191235542297363,-0.006868839263916016,0.2460145107582759,0.28609390132793716,0.040079390569661255
candle,candle/Data/Images/Anomaly/035.JPG,1.0150790214538574,1.0133442878723145,-0.0017347335815429688,0.020137162625908415,0.08902050599329722,0.0688833433673888
candle,candle/Data/Images/Anomaly/036.JPG,1.0109068155288696,1.0043749809265137,-0.006531834602355957,0.41681836912042214,0.41901929323652504,0.002200924116102898
candle,candle/Data/Images/Anomaly/037.JPG,1.0062178373336792,0.994333028793335,-0.011884808540344238,0.4697277302553707,0.470716731807622,0.0009890015522513451
candle,candle/Data/Images/Anomaly/038.JPG,1.011544108390808,1.0105290412902832,-0.0010150671005249023,0.18509293015316713,0.20089191777560123,0.01579898762243409
candle,candle/Data/Images/Anomaly/039.JPG,1.0255285501480103,1.0254840850830078,-4.4465065002441406e-05,0.016463233909560383,0.6162376833682086,0.5997744494586482
candle,candle/Data/Images/Anomaly/040.JPG,0.968993604183197,0.9682520627975464,-0.0007415413856506348,0.19467105382433075,0.28865992177716054,0.09398886795282979
candle,candle/Data/Images/Anomaly/041.JPG,0.9924675226211548,0.991921067237854,-0.0005464553833007812,0.4259498581846471,0.43916535542192475,0.013215497237277662
candle,candle/Data/Images/Anomaly/042.JPG,0.9726127982139587,0.9616326093673706,-0.010980188846588135,0.11650859363883796,0.11665634063371857,0.0001477469948806126
candle,candle/Data/Images/Anomaly/043.JPG,0.955426037311554,0.955048143863678,-0.00037789344787597656,0.08172906552650247,0.09096655745668153,0.00923749193017906
candle,candle/Data/Images/Anomaly/044.JPG,0.9610140323638916,0.9609814882278442,-3.254413604736328e-05,0.015759829562090998,0.019728903172370835,0.003969073610279837
candle,candle/Data/Images/Anomaly/045.JPG,0.9235842823982239,0.9233371615409851,-0.00024712085723876953,0.44137880093762444,0.34189007343419103,-0.0994887275034334
candle,candle/Data/Images/Anomaly/046.JPG,0.9508032202720642,0.9507172703742981,-8.594989776611328e-05,0.026750933019110745,0.09021563152639683,0.06346469850728609
candle,candle/Data/Images/Anomaly/047.JPG,0.9095271825790405,0.909518837928772,-8.344650268554688e-06,0.033489928461192836,0.09552151739171205,0.062031588930519216
candle,candle/Data/Images/Anomaly/048.JPG,0.9095237255096436,0.9095194339752197,-4.291534423828125e-06,0.07854826881877214,0.12978817057183117,0.051239901753059036
candle,candle/Data/Images/Anomaly/049.JPG,0.9574508666992188,0.9573728442192078,-7.802248001098633e-05,0.02466173876895008,0.03775683242295083,0.013095093654000751
candle,candle/Data/Images/Anomaly/050.JPG,1.0188132524490356,1.018111228942871,-0.0007020235061645508,0.12401839246812818,0.14294459139348495,0.01892619892535677
candle,candle/Data/Images/Anomaly/051.JPG,0.9418549537658691,0.9418549537658691,0.0,0.046457041543656395,0.046457041543656395,0.0
candle,candle/Data/Images/Anomaly/052.JPG,0.9593050479888916,0.9592545628547668,-5.048513412475586e-05,0.04968029910036137,0.0750462265121047,0.02536592741174333
candle,candle/Data/Images/Anomaly/053.JPG,1.0022366046905518,0.8613589406013489,-0.14087766408920288,0.19827330177401245,0.20055890798652484,0.002285606212512392
candle,candle/Data/Images/Anomaly/054.JPG,0.9235918521881104,0.9235891699790955,-2.682209014892578e-06,0.04768024136339821,0.040995597491498455,-0.006684643871899758
candle,candle/Data/Images/Anomaly/055.JPG,0.9640555381774902,0.96363365650177,-0.00042188167572021484,0.3826230630396376,0.39370453153322293,0.011081468493585322
candle,candle/Data/Images/Anomaly/056.JPG,0.8892717361450195,0.889228105545044,-4.363059997558594e-05,0.008523619881282906,0.008454237127412976,-6.93827538699298e-05
candle,candle/Data/Images/Anomaly/057.JPG,0.9625685811042786,0.9612860679626465,-0.00128251314163208,0.5277347234967403,0.5383600107783526,0.010625287281612272
candle,candle/Data/Images/Anomaly/058.JPG,0.8574199676513672,0.8573962450027466,-2.372264862060547e-05,0.01799482022476869,0.006182689694264525,-0.011812130530504165
candle,candle/Data/Images/Anomaly/059.JPG,0.8002153635025024,0.800169050693512,-4.6312808990478516e-05,0.04043567293931734,0.04043567293931734,0.0
candle,candle/Data/Images/Anomaly/060.JPG,1.0324969291687012,1.0318878889083862,-0.0006090402603149414,0.9669047756226019,0.974682434957328,0.0077776593347260725
candle,candle/Data/Images/Anomaly/061.JPG,0.2228502631187439,0.3171119689941406,0.09426170587539673,0.9763343473676224,0.9868713679828149,0.010537020615192572
candle,candle/Data/Images/Anomaly/062.JPG,1.0427374839782715,1.0420358180999756,-0.0007016658782958984,0.661229938651164,0.682133015057458,0.020903076406294074
candle,candle/Data/Images/Anomaly/063.JPG,0.681632936000824,0.2676798701286316,-0.4139530658721924,0.7999135933191569,0.7999508011678494,3.720784869254423e-05
candle,candle/Data/Images/Anomaly/064.JPG,0.5354251861572266,0.35510870814323425,-0.1803164780139923,0.8186925320811335,0.8196505291095803,0.0009579970284467887
candle,candle/Data/Images/Anomaly/065.JPG,0.609011173248291,0.29839783906936646,-0.31061333417892456,0.9508477041891026,0.9508986032751288,5.089908602617932e-05
candle,candle/Data/Images/Anomaly/066.JPG,0.2996300756931305,0.19196313619613647,-0.10766693949699402,0.902074046127478,0.961167784269965,0.05909373814248697
candle,candle/Data/Images/Anomaly/067.JPG,0.6747574806213379,0.26846274733543396,-0.40629473328590393,0.8812181255842282,0.881878286759578,0.0006601611753498382
candle,candle/Data/Images/Anomaly/068.JPG,0.5243526697158813,0.24530890583992004,-0.2790437638759613,0.9031246084070554,0.9032529992130975,0.00012839080604210018
candle,candle/Data/Images/Anomaly/069.JPG,0.8680260181427002,0.3231273591518402,-0.54489865899086,0.7958992939363337,0.796748648794643,0.0008493548583092814
candle,candle/Data/Images/Anomaly/070.JPG,0.9382970929145813,0.7604351043701172,-0.1778619885444641,0.22653075248928264,0.2265384286733491,7.676184066468528e-06
candle,candle/Data/Images/Anomaly/071.JPG,0.9839397668838501,0.771088182926178,-0.21285158395767212,0.2533846218322719,0.2549968781478713,0.001612256315599414
candle,candle/Data/Images/Anomaly/072.JPG,0.9349927306175232,0.8584915995597839,-0.07650113105773926,0.12165274668284105,0.12171753794338018,6.479126053912654e-05
candle,candle/Data/Images/Anomaly/073.JPG,0.9170845746994019,0.8957001566886902,-0.02138441801071167,0.0903745306745786,0.09961965115566895,0.009245120481090358
candle,candle/Data/Images/Anomaly/074.JPG,0.8848129510879517,0.67060387134552,-0.21420907974243164,0.2710331316371495,0.2722073387264834,0.0011742070893339118
candle,candle/Data/Images/Anomaly/075.JPG,0.9425222277641296,0.9002405405044556,-0.04228168725967407,0.07043372150656807,0.0705064751950189,7.275368845083285e-05
candle,candle/Data/Images/Anomaly/076.JPG,0.9840888381004333,0.8593292236328125,-0.12475961446762085,0.10961503685621972,0.10966037985069703,4.534299447730983e-05
candle,candle/Data/Images/Anomaly/077.JPG,0.9448128938674927,0.8004145622253418,-0.14439833164215088,0.16307412880446448,0.1630388751599302,-3.5253644534272155e-05
candle,candle/Data/Images/Anomaly/078.JPG,0.9425653219223022,0.6771622896194458,-0.26540303230285645,0.4050535419836297,0.4050769159868305,2.3374003200793414e-05
candle,candle/Data/Images/Anomaly/079.JPG,0.8029012680053711,0.6363356113433838,-0.1665656566619873,0.44220445996359087,0.44247488723039796,0.00027042726680709395
candle,candle/Data/Images/Anomaly/080.JPG,0.9813912510871887,0.7224586606025696,-0.25893259048461914,0.3299341312125675,0.33001042453762547,7.629332505798558e-05
candle,candle/Data/Images/Anomaly/081.JPG,0.7751423716545105,0.6206604838371277,-0.1544818878173828,0.344376325318464,0.3452600020423262,0.0008836767238621923
candle,candle/Data/Images/Anomaly/082.JPG,1.0026254653930664,0.9052324295043945,-0.09739303588867188,0.09878558652214489,0.1015183155111196,0.0027327289889747114
candle,candle/Data/Images/Anomaly/083.JPG,0.9818597435951233,0.8096082210540771,-0.17225152254104614,0.1273082069207812,0.12732542053544393,1.721361466272553e-05
candle,candle/Data/Images/Anomaly/084.JPG,0.9733717441558838,0.6591768860816956,-0.31419485807418823,0.26184124272567894,0.2618400907080404,-1.1520176385615422e-06
candle,candle/Data/Images/Anomaly/085.JPG,0.36280208826065063,0.3379611372947693,-0.024840950965881348,0.7791530716934673,0.8620738672308892,0.08292079553742193
candle,candle/Data/Images/Anomaly/086.JPG,0.5043081641197205,0.31749334931373596,-0.1868148148059845,0.8287266090141246,0.8379820081781512,0.009255399164026512
candle,candle/Data/Images/Anomaly/087.JPG,1.0290725231170654,1.019798755645752,-0.009273767471313477,0.7733194464827914,0.7739951546147539,0.0006757081319624936
candle,candle/Data/Images/Anomaly/088.JPG,0.46728336811065674,0.2672249674797058,-0.20005840063095093,0.6759953306312627,0.8839600809368962,0.20796475030563344
candle,candle/Data/Images/Anomaly/089.JPG,1.054744839668274,0.7777031064033508,-0.2770417332649231,0.284193342328982,0.3441939973859913,0.0600006550570093
candle,candle/Data/Images/Anomaly/090.JPG,0.8996739387512207,0.528387725353241,-0.37128621339797974,0.5267092333447225,0.5273316199405942,0.0006223865958716601
candle,candle/Data/Images/Anomaly/091.JPG,0.9311872124671936,0.39727509021759033,-0.5339121222496033,0.7808290239586702,0.7829857056826508,0.002156681723980647
candle,candle/Data/Images/Anomaly/092.JPG,0.9702880382537842,0.35397228598594666,-0.6163157522678375,0.9048497251303039,0.9050044863653336,0.00015476123502966566
candle,candle/Data/Images/Anomaly/093.JPG,0.7929284572601318,0.670209527015686,-0.1227189302444458,0.20136591561419767,0.2386950246494018,0.03732910903520412
candle,candle/Data/Images/Anomaly/094.JPG,0.5434934496879578,0.22698047757148743,-0.31651297211647034,0.9172987278187393,0.9173454079906253,4.6680171885915556e-05
candle,candle/Data/Images/Anomaly/095.JPG,1.0029077529907227,0.5778796076774597,-0.42502814531326294,0.7093598792047426,0.7096639089726662,0.00030402976792354153
candle,candle/Data/Images/Anomaly/096.JPG,0.49022576212882996,0.6560862064361572,0.16586044430732727,0.7463128572058635,0.7680267438352768,0.021713886629413315
candle,candle/Data/Images/Anomaly/097.JPG,0.41572538018226624,0.23226606845855713,-0.1834593117237091,0.7158510154012836,0.8776949795192848,0.16184396411800117
candle,candle/Data/Images/Anomaly/098.JPG,0.9421144127845764,0.46019449830055237,-0.48191991448402405,0.8131432108218162,0.8271295492647197,0.013986338442903534
candle,candle/Data/Images/Anomaly/099.JPG,0.6378002166748047,0.42528441548347473,-0.21251580119132996,0.5989501121578492,0.6535937340670716,0.05464362190922234
capsules,capsules/Data/Images/Anomaly/000.JPG,0.9995473623275757,0.9918625354766846,-0.007684826850891113,0.9739056717928023,0.9736376416963202,-0.0002680300964821303
capsules,capsules/Data/Images/Anomaly/001.JPG,1.0024546384811401,0.9936975240707397,-0.00875711441040039,0.9129196780270864,0.913453009608807,0.0005333315817206419
capsules,capsules/Data/Images/Anomaly/002.JPG,1.006851315498352,0.8447115421295166,-0.16213977336883545,0.9764374653625826,0.9764665391438102,2.9073781227628714e-05
capsules,capsules/Data/Images/Anomaly/003.JPG,1.0040266513824463,0.6688952445983887,-0.3351314067840576,0.7454109545336973,0.7455154079477458,0.00010445341404852204
capsules,capsules/Data/Images/Anomaly/004.JPG,1.0016944408416748,0.9379050731658936,-0.06378936767578125,0.9354295294909207,0.93547641348261,4.688399168928381e-05
capsules,capsules/Data/Images/Anomaly/005.JPG,0.9996703267097473,0.994030237197876,-0.005640089511871338,0.9280274555117594,0.9280378267241722,1.0371212412874087e-05
capsules,capsules/Data/Images/Anomaly/006.JPG,0.9761469960212708,0.3673171103000641,-0.6088298857212067,0.8800754638404391,0.88050345425305,0.0004279904126108791
capsules,capsules/Data/Images/Anomaly/007.JPG,0.9997528791427612,0.9926992058753967,-0.007053673267364502,0.7588275504938078,0.7597032064351046,0.0008756559412967935
capsules,capsules/Data/Images/Anomaly/008.JPG,1.000598430633545,0.9966844320297241,-0.003913998603820801,0.7077350006379788,0.7084097934868401,0.0006747928488612942
capsules,capsules/Data/Images/Anomaly/009.JPG,0.9582327604293823,0.5147349834442139,-0.44349777698516846,0.6089595586790462,0.6098293987082589,0.0008698400292127539
capsules,capsules/Data/Images/Anomaly/010.JPG,0.9524927735328674,0.3613700270652771,-0.5911227464675903,0.8928226921235856,0.8928701143188831,4.7422195297519565e-05
capsules,capsules/Data/Images/Anomaly/011.JPG,0.9940274953842163,0.45386016368865967,-0.5401673316955566,0.8961654886139184,0.8963206345232243,0.00015514590930587602
capsules,capsules/Data/Images/Anomaly/012.JPG,1.0085052251815796,0.9316717386245728,-0.07683348655700684,0.6295936687581254,0.6302005933638377,0.0006069246057123223
capsules,capsules/Data/Images/Anomaly/013.JPG,1.0118341445922852,0.9951436519622803,-0.016690492630004883,0.688426578561137,0.6889172198178911,0.0004906412567541318
capsules,capsules/Data/Images/Anomaly/014.JPG,1.005507469177246,0.9043292999267578,-0.10117816925048828,0.6650703858947674,0.6653429953255818,0.0002726094308144189
capsules,capsules/Data/Images/Anomaly/015.JPG,1.0096827745437622,0.9900349974632263,-0.01964777708053589,0.9369556381410747,0.9369831660475938,2.752790651905368e-05
capsules,capsules/Data/Images/Anomaly/016.JPG,0.9611025452613831,0.47624725103378296,-0.4848552942276001,0.7884937239368114,0.7886878177329014,0.00019409379609003352
capsules,capsules/Data/Images/Anomaly/017.JPG,1.0035816431045532,0.5689137578010559,-0.4346678853034973,0.949667715429795,0.9497231327477241,5.541731792912952e-05
capsules,capsules/Data/Images/Anomaly/018.JPG,0.8638788461685181,0.357950896024704,-0.5059279501438141,0.8692340855698638,0.869664611568605,0.00043052599874116027
capsules,capsules/Data/Images/Anomaly/019.JPG,1.0027111768722534,0.6748430132865906,-0.32786816358566284,0.8003167205809929,0.8004484724867433,0.00013175190575043239
capsules,capsules/Data/Images/Anomaly/020.JPG,1.0085152387619019,0.7057991027832031,-0.30271613597869873,0.9447878000587793,0.9448767213891256,8.892133034632543e-05
capsules,capsules/Data/Images/Anomaly/021.JPG,0.9967734217643738,0.7710347771644592,-0.22573864459991455,0.6136976045570414,0.6144910402722109,0.0007934357151695437
capsules,capsules/Data/Images/Anomaly/022.JPG,1.003867268562317,0.9794483780860901,-0.024418890476226807,0.7836441841157621,0.7840445795626168,0.0004003954468546622
capsules,capsules/Data/Images/Anomaly/023.JPG,0.9988961219787598,0.994719922542572,-0.004176199436187744,0.8067546484377435,0.8073984591933676,0.0006438107556241413
capsules,capsules/Data/Images/Anomaly/024.JPG,0.9991422295570374,0.8921007513999939,-0.10704147815704346,0.7227245630506676,0.7232789423141281,0.0005543792634605804
capsules,capsules/Data/Images/Anomaly/025.JPG,1.0098075866699219,0.8849182724952698,-0.1248893141746521,0.7340125135555585,0.7342374569283839,0.00022494337282541466
capsules,capsules/Data/Images/Anomaly/026.JPG,1.0020174980163574,0.6573325991630554,-0.344684898853302,0.9040903974324961,0.9041191322648419,2.8734832345778116e-05
capsules,capsules/Data/Images/Anomaly/027.JPG,0.987596333026886,0.9280496835708618,-0.05954664945602417,0.3988968009721624,0.3994709594903248,0.0005741585181623932
capsules,capsules/Data/Images/Anomaly/028.JPG,1.00879967212677,0.8889080286026001,-0.11989164352416992,0.9313764262473914,0.9314140523526546,3.762610526325538e-05
capsules,capsules/Data/Images/Anomaly/029.JPG,0.9944891333580017,0.9916273355484009,-0.00286179780960083,0.6930105395690456,0.6941417437675425,0.0011312041984968824
capsules,capsules/Data/Images/Anomaly/030.JPG,0.9720136523246765,0.9246378540992737,-0.04737579822540283,0.07405878295393134,0.1858482463701369,0.11178946341620555
capsules,capsules/Data/Images/Anomaly/031.JPG,0.967891275882721,0.967891275882721,0.0,0.0006491060390234387,0.0006491060390234387,0.0
capsules,capsules/Data/Images/Anomaly/032.JPG,0.9785346388816833,0.9515727162361145,-0.026961922645568848,0.1702196116234953,0.1829357987030064,0.01271618707951111
capsules,capsules/Data/Images/Anomaly/033.JPG,0.9729087948799133,0.9628462195396423,-0.010062575340270996,0.06698454075269505,0.14642017203739705,0.07943563128470199
capsules,capsules/Data/Images/Anomaly/034.JPG,0.9719811081886292,0.9719811081886292,0.0,0.013182834013794824,0.013182834013794824,0.0
capsules,capsules/Data/Images/Anomaly/035.JPG,0.9640379548072815,0.9576200246810913,-0.0064179301261901855,0.4979323717986662,0.538248510392535,0.04031613859386879
capsules,capsules/Data/Images/Anomaly/036.JPG,0.9867329597473145,0.9861097931861877,-0.000623166561126709,0.25104736102173786,0.26569445912337397,0.014647098101636113
capsules,capsules/Data/Images/Anomaly/037.JPG,0.9762623906135559,0.9254394769668579,-0.050822913646698,0.22798124474588327,0.2856484897678616,0.05766724502197834
capsules,capsules/Data/Images/Anomaly/038.JPG,0.9576179385185242,0.9468783736228943,-0.010739564895629883,0.9607040219688441,0.8753610587290637,-0.08534296323978041
capsules,capsules/Data/Images/Anomaly/039.JPG,0.9730908870697021,0.9461773633956909,-0.02691352367401123,0.07233470509693511,0.1514164991747489,0.07908179407781378
capsules,capsules/Data/Images/Anomaly/040.JPG,0.9616976380348206,0.9568151235580444,-0.004882514476776123,0.04297702005576769,0.06325211255484331,0.020275092499075623
capsules,capsules/Data/Images/Anomaly/041.JPG,0.9742607474327087,0.9604056477546692,-0.01385509967803955,0.111646077388566,0.13231682954383978,0.02067075215527378
capsules,capsules/Data/Images/Anomaly/042.JPG,0.978044867515564,0.9523031711578369,-0.02574169635772705,0.2787135780660536,0.2895580159046952,0.010844437838641585
capsules,capsules/Data/Images/Anomaly/043.JPG,0.980316162109375,0.952284574508667,-0.028031587600708008,0.013578794370606256,0.3137539745826571,0.3001751802120508
capsules,capsules/Data/Images/Anomaly/044.JPG,0.9702690839767456,0.9600318670272827,-0.01023721694946289,0.04173856790181082,0.10825176800265213,0.0665132001008413
capsules,capsules/Data/Images/Anomaly/045.JPG,0.8782192468643188,0.2788613438606262,-0.5993579030036926,0.886729422309013,0.8867566356151289,2.7213306115880798e-05
capsules,capsules/Data/Images/Anomaly/046.JPG,0.4322514533996582,0.2630753815174103,-0.16917607188224792,0.7836772344273976,0.890294201864284,0.10661696743688642
capsules,capsules/Data/Images/Anomaly/047.JPG,0.8924421668052673,0.33639585971832275,-0.5560463070869446,0.7580073106130215,0.7580103116441838,3.0010311622419295e-06
capsules,capsules/Data/Images/Anomaly/048.JPG,0.4337919056415558,0.3065548539161682,-0.12723705172538757,0.6077827044420638,0.6327981100035952,0.025015405561531368
capsules,capsules/Data/Images/Anomaly/049.JPG,0.4186882972717285,0.2956699728965759,-0.12301832437515259,0.7206117191200871,0.7447354489771528,0.02412372985706568
capsules,capsules/Data/Images/Anomaly/050.JPG,0.9308064579963684,0.43198153376579285,-0.49882492423057556,0.5269292988291603,0.5269381926400003,8.893810840016059e-06
capsules,capsules/Data/Images/Anomaly/051.JPG,0.42791926860809326,0.36340463161468506,-0.0645146369934082,0.63059853283211,0.7267572191885081,0.09615868635639813
capsules,capsules/Data/Images/Anomaly/052.JPG,0.870742917060852,0.3492848873138428,-0.5214580297470093,0.7234507564267153,0.7241267543670359,0.0006759979403205829
capsules,capsules/Data/Images/Anomaly/053.JPG,0.7487168312072754,0.3219795525074005,-0.4267372786998749,0.6645060246315682,0.6645319164290581,2.5891797489907553e-05
capsules,capsules/Data/Images/Anomaly/054.JPG,0.3710436522960663,0.3394513726234436,-0.03159227967262268,0.7506695212062251,0.7719660360349507,0.021296514828725632
capsules,capsules/Data/Images/Anomaly/055.JPG,0.6165021061897278,0.32377108931541443,-0.29273101687431335,0.6774446187725368,0.6774710100989856,2.63913264487714e-05
capsules,capsules/Data/Images/Anomaly/056.JPG,0.925299882888794,0.36034440994262695,-0.564955472946167,0.8957414028342562,0.9027509380885543,0.007009535254298149
capsules,capsules/Data/Images/Anomaly/057.JPG,0.4140215814113617,0.1712028980255127,-0.242818683385849,0.9536338008720473,0.9539471513094854,0.0003133504374380758
capsules,capsules/Data/Images/Anomaly/058.JPG,0.31415489315986633,0.1924378126859665,-0.12171708047389984,0.805917116930874,0.8154929027100164,0.00957578577914242
capsules,capsules/Data/Images/Anomaly/059.JPG,0.3028640151023865,0.1595231145620346,-0.14334090054035187,0.950393653356313,0.9504145901858523,2.093682953929754e-05
capsules,capsules/Data/Images/Anomaly/060.JPG,0.48269903659820557,0.2660331726074219,-0.2166658639907837,0.7712207445638138,0.791081703629874,0.019860959066060113
capsules,capsules/Data/Images/Anomaly/061.JPG,0.35500046610832214,0.27886420488357544,-0.0761362612247467,0.7731624496207558,0.7897795177369851,0.016617068116229317
capsules,capsules/Data/Images/Anomaly/062.JPG,0.34951087832450867,0.2676963806152344,-0.08181449770927429,0.7797668244434046,0.7771552260785628,-0.002611598364841816
capsules,capsules/Data/Images/Anomaly/063.JPG,1.045307993888855,0.8560686111450195,-0.18923938274383545,0.24947583904213935,0.24970571749597997,0.00022987845384062067
capsules,capsules/Data/Images/Anomaly/064.JPG,0.6665876507759094,0.27111098170280457,-0.39547666907310486,0.88219332080957,0.8825732049228825,0.0003798841133124675
capsules,capsules/Data/Images/Anomaly/065.JPG,1.1600844860076904,1.1327805519104004,-0.02730393409729004,0.4267812823826843,0.8993386333694642,0.47255735098677987
capsules,capsules/Data/Images/Anomaly/066.JPG,1.1527584791183472,1.1505069732666016,-0.0022515058517456055,0.8151910042434438,0.9656170150865733,0.15042601084312945
capsules,capsules/Data/Images/Anomaly/067.JPG,0.6077694296836853,0.27418455481529236,-0.33358487486839294,0.891653427241167,0.8945358820594956,0.002882454818328606
capsules,capsules/Data/Images/Anomaly/068.JPG,0.34592729806900024,0.1409037560224533,-0.20502354204654694,0.9689332036100595,0.9689479459415729,1.4742331513328821e-05
capsules,capsules/Data/Images/Anomaly/069.JPG,0.24990682303905487,0.15718843042850494,-0.09271839261054993,0.9479606853236099,0.9650692749548695,0.017108589631259608
capsules,capsules/Data/Images/Anomaly/070.JPG,0.31437811255455017,0.14183533191680908,-0.1725427806377411,0.9637560921946648,0.9643241656723113,0.0005680734776464247
capsules,capsules/Data/Images/Anomaly/071.JPG,0.4531046450138092,0.2366567850112915,-0.2164478600025177,0.9299356012653067,0.9300537059274141,0.00011810466210737669
capsules,capsules/Data/Images/Anomaly/072.JPG,0.11391821503639221,0.13620734214782715,0.022289127111434937,0.9902511796171896,0.9963268065719038,0.006075626954714197
