sample_id,group_id,image_path,mask_path,label,class_name,defect_type,grouping_method
8a51cec7f3dd98420077,phash:8a51cec7f3dd98420077,candle/Data/Images/Normal/0796.JPG,,0,candle,Normal,perceptual_hash
9114c650933dfbfcb18e,phash:9114c650933dfbfcb18e,candle/Data/Images/Normal/0797.JPG,,0,candle,Normal,perceptual_hash
5e81db39ac9f3532dfaf,phash:5e81db39ac9f3532dfaf,candle/Data/Images/Normal/0804.JPG,,0,candle,Normal,perceptual_hash
32c67a4f87fcc3d9507e,phash:32c67a4f87fcc3d9507e,candle/Data/Images/Normal/0811.JPG,,0,candle,Normal,perceptual_hash
ebc168ccb15ae012b4c3,phash:ebc168ccb15ae012b4c3,candle/Data/Images/Normal/0844.JPG,,0,candle,Normal,perceptual_hash
45727a431509fb255332,phash:45727a431509fb255332,candle/Data/Images/Normal/0869.JPG,,0,candle,Normal,perceptual_hash
00db0608abfb2f1bb0f7,phash:00db0608abfb2f1bb0f7,candle/Data/Images/Normal/0871.JPG,,0,candle,Normal,perceptual_hash
4e61783ad63bc6e3b881,phash:4e61783ad63bc6e3b881,candle/Data/Images/Normal/0900.JPG,,0,candle,Normal,perceptual_hash
d54e2d25bae963243f67,phash:d54e2d25bae963243f67,candle/Data/Images/Normal/0920.JPG,,0,candle,Normal,perceptual_hash
008b462ab742197f1212,phash:008b462ab742197f1212,candle/Data/Images/Normal/0923.JPG,,0,candle,Normal,perceptual_hash
1073011fa871850622af,phash:1073011fa871850622af,candle/Data/Images/Normal/0935.JPG,,0,candle,Normal,perceptual_hash
31ccd3fb38128c2ae81c,phash:31ccd3fb38128c2ae81c,candle/Data/Images/Normal/0952.JPG,,0,candle,Normal,perceptual_hash
dcb190e8892c03d657f7,phash:dcb190e8892c03d657f7,candle/Data/Images/Normal/0953.JPG,,0,candle,Normal,perceptual_hash
5631dace46141bbefa4a,phash:5631dace46141bbefa4a,candle/Data/Images/Normal/0964.JPG,,0,candle,Normal,perceptual_hash
7471e6d6eafabf32788d,phash:7471e6d6eafabf32788d,candle/Data/Images/Normal/0974.JPG,,0,candle,Normal,perceptual_hash
01365ca8c5b3fc5b00e8,phash:01365ca8c5b3fc5b00e8,candle/Data/Images/Normal/0994.JPG,,0,candle,Normal,perceptual_hash
5918b873b7a418f8214f,phash:5918b873b7a418f8214f,candle/Data/Images/Anomaly/001.JPG,candle/Data/Masks/Anomaly/001.png,1,candle,Anomaly,perceptual_hash
11e979f3236f5f88a7ac,phash:11e979f3236f5f88a7ac,candle/Data/Images/Anomaly/002.JPG,candle/Data/Masks/Anomaly/002.png,1,candle,Anomaly,perceptual_hash
f1d9653e749175dc91a1,phash:f1d9653e749175dc91a1,candle/Data/Images/Anomaly/003.JPG,candle/Data/Masks/Anomaly/003.png,1,candle,Anomaly,perceptual_hash
6386c82dddf97a3d85ea,phash:6386c82dddf97a3d85ea,candle/Data/Images/Anomaly/004.JPG,candle/Data/Masks/Anomaly/004.png,1,candle,Anomaly,perceptual_hash
43a401dea0d7dbc4b485,phash:43a401dea0d7dbc4b485,candle/Data/Images/Anomaly/006.JPG,candle/Data/Masks/Anomaly/006.png,1,candle,Anomaly,perceptual_hash
7f9322f1ddcec2a657bc,phash:7f9322f1ddcec2a657bc,candle/Data/Images/Anomaly/008.JPG,candle/Data/Masks/Anomaly/008.png,1,candle,Anomaly,perceptual_hash
01e85bad7f82afb76158,phash:01e85bad7f82afb76158,candle/Data/Images/Anomaly/009.JPG,candle/Data/Masks/Anomaly/009.png,1,candle,Anomaly,perceptual_hash
46ef3aca59cb3aedffb8,phash:46ef3aca59cb3aedffb8,candle/Data/Images/Anomaly/010.JPG,candle/Data/Masks/Anomaly/010.png,1,candle,Anomaly,perceptual_hash
c3b7e506857aa9c43a80,phash:c3b7e506857aa9c43a80,candle/Data/Images/Anomaly/011.JPG,candle/Data/Masks/Anomaly/011.png,1,candle,Anomaly,perceptual_hash
7584c458e127f42ffce7,phash:7584c458e127f42ffce7,candle/Data/Images/Anomaly/012.JPG,candle/Data/Masks/Anomaly/012.png,1,candle,Anomaly,perceptual_hash
be2e3e0c6b86f5df6ddf,phash:be2e3e0c6b86f5df6ddf,candle/Data/Images/Anomaly/013.JPG,candle/Data/Masks/Anomaly/013.png,1,candle,Anomaly,perceptual_hash
3e72b7b5482a0991015e,phash:3e72b7b5482a0991015e,candle/Data/Images/Anomaly/014.JPG,candle/Data/Masks/Anomaly/014.png,1,candle,Anomaly,perceptual_hash
70a627868ea2c5b1adb0,phash:70a627868ea2c5b1adb0,candle/Data/Images/Anomaly/015.JPG,candle/Data/Masks/Anomaly/015.png,1,candle,Anomaly,perceptual_hash
74669eb6c633dfcbe25f,phash:70a627868ea2c5b1adb0,candle/Data/Images/Anomaly/016.JPG,candle/Data/Masks/Anomaly/016.png,1,candle,Anomaly,perceptual_hash
7f310605fa35fccd03f2,phash:7f310605fa35fccd03f2,candle/Data/Images/Anomaly/018.JPG,candle/Data/Masks/Anomaly/018.png,1,candle,Anomaly,perceptual_hash
2dd9a8084324011845c0,phash:2dd9a8084324011845c0,candle/Data/Images/Anomaly/021.JPG,candle/Data/Masks/Anomaly/021.png,1,candle,Anomaly,perceptual_hash
17378f80e9bfcba97979,phash:17378f80e9bfcba97979,candle/Data/Images/Anomaly/022.JPG,candle/Data/Masks/Anomaly/022.png,1,candle,Anomaly,perceptual_hash
75e38d4ed398888a4618,phash:75e38d4ed398888a4618,candle/Data/Images/Anomaly/025.JPG,candle/Data/Masks/Anomaly/025.png,1,candle,Anomaly,perceptual_hash
cbc85dd5ef69786b2b02,phash:cbc85dd5ef69786b2b02,candle/Data/Images/Anomaly/027.JPG,candle/Data/Masks/Anomaly/027.png,1,candle,Anomaly,perceptual_hash
3e5fb31f49b98873d8c2,phash:3e5fb31f49b98873d8c2,candle/Data/Images/Anomaly/029.JPG,candle/Data/Masks/Anomaly/029.png,1,candle,Anomaly,perceptual_hash
1cc8cc1026775d83ceb3,phash:1cc8cc1026775d83ceb3,candle/Data/Images/Anomaly/030.JPG,candle/Data/Masks/Anomaly/030.png,1,candle,Anomaly,perceptual_hash
f7ab50d54472a1bfbf0b,phash:f7ab50d54472a1bfbf0b,candle/Data/Images/Anomaly/031.JPG,candle/Data/Masks/Anomaly/031.png,1,candle,Anomaly,perceptual_hash
f00fd61171196b021aae,phash:f00fd61171196b021aae,candle/Data/Images/Anomaly/032.JPG,candle/Data/Masks/Anomaly/032.png,1,candle,Anomaly,perceptual_hash
e015674386ae4c766935,phash:e015674386ae4c766935,candle/Data/Images/Anomaly/033.JPG,candle/Data/Masks/Anomaly/033.png,1,candle,Anomaly,perceptual_hash
d6f86da501b6376ed2f9,phash:d6f86da501b6376ed2f9,candle/Data/Images/Anomaly/034.JPG,candle/Data/Masks/Anomaly/034.png,1,candle,Anomaly,perceptual_hash
b509f6f22cf5d64e85e7,phash:b509f6f22cf5d64e85e7,candle/Data/Images/Anomaly/035.JPG,candle/Data/Masks/Anomaly/035.png,1,candle,Anomaly,perceptual_hash
90626e2d7e85edf17495,phash:90626e2d7e85edf17495,candle/Data/Images/Anomaly/036.JPG,candle/Data/Masks/Anomaly/036.png,1,candle,Anomaly,perceptual_hash
0b5ef0efae569335e755,phash:0b5ef0efae569335e755,candle/Data/Images/Anomaly/037.JPG,candle/Data/Masks/Anomaly/037.png,1,candle,Anomaly,perceptual_hash
f66820df3b8f0f51a92a,phash:f66820df3b8f0f51a92a,candle/Data/Images/Anomaly/038.JPG,candle/Data/Masks/Anomaly/038.png,1,candle,Anomaly,perceptual_hash
c6630dad39e2cd80daf6,phash:c6630dad39e2cd80daf6,candle/Data/Images/Anomaly/039.JPG,candle/Data/Masks/Anomaly/039.png,1,candle,Anomaly,perceptual_hash
c9067f41d421e5c009f5,phash:c9067f41d421e5c009f5,candle/Data/Images/Anomaly/040.JPG,candle/Data/Masks/Anomaly/040.png,1,candle,Anomaly,perceptual_hash
afa0dbadb6c9905569ad,phash:afa0dbadb6c9905569ad,candle/Data/Images/Anomaly/041.JPG,candle/Data/Masks/Anomaly/041.png,1,candle,Anomaly,perceptual_hash
15b594e6d94210a0ba75,phash:15b594e6d94210a0ba75,candle/Data/Images/Anomaly/043.JPG,candle/Data/Masks/Anomaly/043.png,1,candle,Anomaly,perceptual_hash
8cb58274abcdd0c3c4a9,phash:8cb58274abcdd0c3c4a9,candle/Data/Images/Anomaly/044.JPG,candle/Data/Masks/Anomaly/044.png,1,candle,Anomaly,perceptual_hash
2ede214f0a526534674b,phash:2ede214f0a526534674b,candle/Data/Images/Anomaly/045.JPG,candle/Data/Masks/Anomaly/045.png,1,candle,Anomaly,perceptual_hash
aff67648db8a6fe7e37e,phash:aff67648db8a6fe7e37e,candle/Data/Images/Anomaly/046.JPG,candle/Data/Masks/Anomaly/046.png,1,candle,Anomaly,perceptual_hash
c328af98e4e97ecfc650,phash:c328af98e4e97ecfc650,candle/Data/Images/Anomaly/047.JPG,candle/Data/Masks/Anomaly/047.png,1,candle,Anomaly,perceptual_hash
de7e819e9b3535b171ac,phash:de7e819e9b3535b171ac,candle/Data/Images/Anomaly/048.JPG,candle/Data/Masks/Anomaly/048.png,1,candle,Anomaly,perceptual_hash
344c8b55c06678508eeb,phash:344c8b55c06678508eeb,candle/Data/Images/Anomaly/049.JPG,candle/Data/Masks/Anomaly/049.png,1,candle,Anomaly,perceptual_hash
8f9a1bb7f86518965a6d,phash:8f9a1bb7f86518965a6d,candle/Data/Images/Anomaly/050.JPG,candle/Data/Masks/Anomaly/050.png,1,candle,Anomaly,perceptual_hash
07eeedb2856249b6d620,phash:07eeedb2856249b6d620,candle/Data/Images/Anomaly/051.JPG,candle/Data/Masks/Anomaly/051.png,1,candle,Anomaly,perceptual_hash
625a00edfdab26325e6f,phash:625a00edfdab26325e6f,candle/Data/Images/Anomaly/052.JPG,candle/Data/Masks/Anomaly/052.png,1,candle,Anomaly,perceptual_hash
65e0fd8fa7782abc376b,phash:65e0fd8fa7782abc376b,candle/Data/Images/Anomaly/053.JPG,candle/Data/Masks/Anomaly/053.png,1,candle,Anomaly,perceptual_hash
bf9d21881463dcc0c7a2,phash:bf9d21881463dcc0c7a2,candle/Data/Images/Anomaly/054.JPG,candle/Data/Masks/Anomaly/054.png,1,candle,Anomaly,perceptual_hash
b5ff2efeb7a51e638b10,phash:b5ff2efeb7a51e638b10,candle/Data/Images/Anomaly/055.JPG,candle/Data/Masks/Anomaly/055.png,1,candle,Anomaly,perceptual_hash
b6b9e45f5722d4eb027b,phash:b6b9e45f5722d4eb027b,candle/Data/Images/Anomaly/056.JPG,candle/Data/Masks/Anomaly/056.png,1,candle,Anomaly,perceptual_hash
b924364480d1c78e456b,phash:b924364480d1c78e456b,candle/Data/Images/Anomaly/057.JPG,candle/Data/Masks/Anomaly/057.png,1,candle,Anomaly,perceptual_hash
49dad877250e4ae68fa8,phash:49dad877250e4ae68fa8,candle/Data/Images/Anomaly/058.JPG,candle/Data/Masks/Anomaly/058.png,1,candle,Anomaly,perceptual_hash
c389d935055c0ac43ff5,phash:c389d935055c0ac43ff5,candle/Data/Images/Anomaly/059.JPG,candle/Data/Masks/Anomaly/059.png,1,candle,Anomaly,perceptual_hash
8ea47d82557c717ac4ec,phash:8ea47d82557c717ac4ec,candle/Data/Images/Anomaly/060.JPG,candle/Data/Masks/Anomaly/060.png,1,candle,Anomaly,perceptual_hash
ef0b6f2954ebb8d8651c,phash:ef0b6f2954ebb8d8651c,candle/Data/Images/Anomaly/061.JPG,candle/Data/Masks/Anomaly/061.png,1,candle,Anomaly,perceptual_hash
a71014a91b1e3555e2c8,phash:a71014a91b1e3555e2c8,candle/Data/Images/Anomaly/063.JPG,candle/Data/Masks/Anomaly/063.png,1,candle,Anomaly,perceptual_hash
9d81dd0f5536d6ebbda4,phash:9d81dd0f5536d6ebbda4,candle/Data/Images/Anomaly/064.JPG,candle/Data/Masks/Anomaly/064.png,1,candle,Anomaly,perceptual_hash
2e96b00792c63b2168e4,phash:2e96b00792c63b2168e4,candle/Data/Images/Anomaly/065.JPG,candle/Data/Masks/Anomaly/065.png,1,candle,Anomaly,perceptual_hash
33640732651f17ce9e15,phash:33640732651f17ce9e15,candle/Data/Images/Anomaly/067.JPG,candle/Data/Masks/Anomaly/067.png,1,candle,Anomaly,perceptual_hash
800da61380694f8f78c0,phash:800da61380694f8f78c0,candle/Data/Images/Anomaly/068.JPG,candle/Data/Masks/Anomaly/068.png,1,candle,Anomaly,perceptual_hash
ab7b44d2860e057e71ea,phash:ab7b44d2860e057e71ea,candle/Data/Images/Anomaly/069.JPG,candle/Data/Masks/Anomaly/069.png,1,candle,Anomaly,perceptual_hash
5cf1ce29dc3e4d6bdf9c,phash:5cf1ce29dc3e4d6bdf9c,candle/Data/Images/Anomaly/070.JPG,candle/Data/Masks/Anomaly/070.png,1,candle,Anomaly,perceptual_hash
15ca5ed7c01f33397deb,phash:15ca5ed7c01f33397deb,candle/Data/Images/Anomaly/071.JPG,candle/Data/Masks/Anomaly/071.png,1,candle,Anomaly,perceptual_hash
8bf75a710264cbc2638c,phash:8bf75a710264cbc2638c,candle/Data/Images/Anomaly/072.JPG,candle/Data/Masks/Anomaly/072.png,1,candle,Anomaly,perceptual_hash
d95ec6f35326891f8d83,phash:d95ec6f35326891f8d83,candle/Data/Images/Anomaly/073.JPG,candle/Data/Masks/Anomaly/073.png,1,candle,Anomaly,perceptual_hash
97355f0e4ee3be5dbc5d,phash:97355f0e4ee3be5dbc5d,candle/Data/Images/Anomaly/074.JPG,candle/Data/Masks/Anomaly/074.png,1,candle,Anomaly,perceptual_hash
90464d71ec73c4e40af7,phash:90464d71ec73c4e40af7,candle/Data/Images/Anomaly/076.JPG,candle/Data/Masks/Anomaly/076.png,1,candle,Anomaly,perceptual_hash
e9607e054b9b36a57157,phash:e9607e054b9b36a57157,candle/Data/Images/Anomaly/079.JPG,candle/Data/Masks/Anomaly/079.png,1,candle,Anomaly,perceptual_hash
5aca787218089ef0e514,phash:5aca787218089ef0e514,candle/Data/Images/Anomaly/081.JPG,candle/Data/Masks/Anomaly/081.png,1,candle,Anomaly,perceptual_hash
caa1fdffda9678ec2ee4,phash:caa1fdffda9678ec2ee4,candle/Data/Images/Anomaly/083.JPG,candle/Data/Masks/Anomaly/083.png,1,candle,Anomaly,perceptual_hash
aa4a48cb6b03b9d9eb1d,phash:aa4a48cb6b03b9d9eb1d,candle/Data/Images/Anomaly/084.JPG,candle/Data/Masks/Anomaly/084.png,1,candle,Anomaly,perceptual_hash
800400d70efe003f0790,phash:800400d70efe003f0790,candle/Data/Images/Anomaly/085.JPG,candle/Data/Masks/Anomaly/085.png,1,candle,Anomaly,perceptual_hash
944402c27728e5ca2050,phash:944402c27728e5ca2050,candle/Data/Images/Anomaly/086.JPG,candle/Data/Masks/Anomaly/086.png,1,candle,Anomaly,perceptual_hash
b8983ced24cf81838c0c,phash:b8983ced24cf81838c0c,candle/Data/Images/Anomaly/087.JPG,candle/Data/Masks/Anomaly/087.png,1,candle,Anomaly,perceptual_hash
621e8c982c388a637bad,phash:621e8c982c388a637bad,candle/Data/Images/Anomaly/088.JPG,candle/Data/Masks/Anomaly/088.png,1,candle,Anomaly,perceptual_hash
e45a89b3366dfdc5544e,phash:e45a89b3366dfdc5544e,candle/Data/Images/Anomaly/090.JPG,candle/Data/Masks/Anomaly/090.png,1,candle,Anomaly,perceptual_hash
70b5dac447ad04075112,phash:70b5dac447ad04075112,candle/Data/Images/Anomaly/091.JPG,candle/Data/Masks/Anomaly/091.png,1,candle,Anomaly,perceptual_hash
8fd20086abcda0b66e2f,phash:8fd20086abcda0b66e2f,candle/Data/Images/Anomaly/093.JPG,candle/Data/Masks/Anomaly/093.png,1,candle,Anomaly,perceptual_hash
d17d264e32ce744d5fba,phash:d17d264e32ce744d5fba,candle/Data/Images/Anomaly/094.JPG,candle/Data/Masks/Anomaly/094.png,1,candle,Anomaly,perceptual_hash
0d4c03e5ff61bf9daddd,phash:0d4c03e5ff61bf9daddd,candle/Data/Images/Anomaly/095.JPG,candle/Data/Masks/Anomaly/095.png,1,candle,Anomaly,perceptual_hash
c12b98e10477687f9251,phash:c12b98e10477687f9251,candle/Data/Images/Anomaly/096.JPG,candle/Data/Masks/Anomaly/096.png,1,candle,Anomaly,perceptual_hash
0532dd6374d77a80adce,phash:0532dd6374d77a80adce,candle/Data/Images/Anomaly/097.JPG,candle/Data/Masks/Anomaly/097.png,1,candle,Anomaly,perceptual_hash
9b1a3f04ac0dd1c0f81b,phash:9b1a3f04ac0dd1c0f81b,candle/Data/Images/Anomaly/098.JPG,candle/Data/Masks/Anomaly/098.png,1,candle,Anomaly,perceptual_hash
31ebdb393d960e9782a4,phash:31ebdb393d960e9782a4,candle/Data/Images/Anomaly/099.JPG,candle/Data/Masks/Anomaly/099.png,1,candle,Anomaly,perceptual_hash
e0f539d10bd7b0cf778f,phash:e0f539d10bd7b0cf778f,capsules/Data/Images/Normal/013.JPG,,0,capsules,Normal,perceptual_hash
600b63dafae039d88006,phash:600b63dafae039d88006,capsules/Data/Images/Normal/026.JPG,,0,capsules,Normal,perceptual_hash
c0c5d35c207eb337674f,phash:c0c5d35c207eb337674f,capsules/Data/Images/Normal/027.JPG,,0,capsules,Normal,perceptual_hash
ddebd600ac194f71b8ac,phash:ddebd600ac194f71b8ac,capsules/Data/Images/Normal/046.JPG,,0,capsules,Normal,perceptual_hash
fabb8d29e0d86a739a3f,phash:fabb8d29e0d86a739a3f,capsules/Data/Images/Normal/062.JPG,,0,capsules,Normal,perceptual_hash
b087b17855f026d8812a,phash:b087b17855f026d8812a,capsules/Data/Images/Normal/100.JPG,,0,capsules,Normal,perceptual_hash
83fe730d5d3a1e1a5336,phash:83fe730d5d3a1e1a5336,capsules/Data/Images/Normal/159.JPG,,0,capsules,Normal,perceptual_hash
e08b3205af17810a8cb8,phash:e08b3205af17810a8cb8,capsules/Data/Images/Normal/168.JPG,,0,capsules,Normal,perceptual_hash
d7107eaa5ee3840356b0,phash:d7107eaa5ee3840356b0,capsules/Data/Images/Normal/170.JPG,,0,capsules,Normal,perceptual_hash
38ca40250f36c4f0f5c3,phash:38ca40250f36c4f0f5c3,capsules/Data/Images/Normal/172.JPG,,0,capsules,Normal,perceptual_hash
32114b2d1ede62b76158,phash:32114b2d1ede62b76158,capsules/Data/Images/Normal/174.JPG,,0,capsules,Normal,perceptual_hash
18866051d812fed0f092,phash:18866051d812fed0f092,capsules/Data/Images/Normal/179.JPG,,0,capsules,Normal,perceptual_hash
691c8530780e0b63d71b,phash:691c8530780e0b63d71b,capsules/Data/Images/Normal/187.JPG,,0,capsules,Normal,perceptual_hash
6c0d29b9266649729b02,phash:6c0d29b9266649729b02,capsules/Data/Images/Normal/196.JPG,,0,capsules,Normal,perceptual_hash
21c0fd74eb86fe921492,phash:21c0fd74eb86fe921492,capsules/Data/Images/Normal/208.JPG,,0,capsules,Normal,perceptual_hash
